[2025-09-28 21:20:14] Starting CBNE base run
[2025-09-28 21:20:14] Graph: /Volumes/PData/Data/Users/kn/Data/Dev/Github/Repos/phd3/cbne/local/Torch_CBNE/torch_cbne/../../../quantinuum/CBNE/graphs/Graph-2.graphml
[2025-09-28 21:20:14] Spectral gap: 0.5
[2025-09-28 21:20:14] Dimension (k): 1
[2025-09-28 21:20:14] One norm: 1.5
[2025-09-28 21:20:14] Walk length (z): 8
[2025-09-28 21:20:14] Planned samples: 6250
[2025-09-28 21:20:14] Seed set to 789
[2025-09-28 21:20:15] Iteration 625/6250 | progress 10.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0009s | iter_time=0.0009s
[2025-09-28 21:20:16] Iteration 1250/6250 | progress 20.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0009s | iter_time=0.0009s
[2025-09-28 21:20:16] Iteration 1875/6250 | progress 30.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0009s | iter_time=0.0009s
[2025-09-28 21:20:17] Iteration 2500/6250 | progress 40.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0009s | iter_time=0.0010s
[2025-09-28 21:20:17] Iteration 3125/6250 | progress 50.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0009s | iter_time=0.0009s
[2025-09-28 21:20:18] Iteration 3750/6250 | progress 60.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0009s | iter_time=0.0009s
[2025-09-28 21:20:19] Iteration 4375/6250 | progress 70.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0010s | iter_time=0.0010s
[2025-09-28 21:20:19] Iteration 5000/6250 | progress 80.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0009s | iter_time=0.0009s
[2025-09-28 21:20:20] Iteration 5625/6250 | progress 90.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0009s | iter_time=0.0009s
[2025-09-28 21:20:21] Iteration 6250/6250 | progress 100.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0009s | iter_time=0.0010s
[2025-09-28 21:20:21] Completed run in 6.4223 seconds, estimate=0.545383125
