[2025-09-28 21:10:03] Starting CBNE base run
[2025-09-28 21:10:03] Graph: ../../../quantinuum/CBNE/graphs/Graph-2.graphml
[2025-09-28 21:10:03] Spectral gap: 0.5
[2025-09-28 21:10:03] Dimension (k): 1
[2025-09-28 21:10:03] One norm: 1.5
[2025-09-28 21:10:03] Walk length (z): 6
[2025-09-28 21:10:03] Planned samples: 60000
[2025-09-28 21:10:03] Seed set to 123
[2025-09-28 21:10:09] Iteration 6000/60000 | progress 10.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0008s | iter_time=0.0008s
[2025-09-28 21:10:14] Iteration 12000/60000 | progress 20.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0008s | iter_time=0.0008s
[2025-09-28 21:10:20] Iteration 18000/60000 | progress 30.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0008s | iter_time=0.0008s
[2025-09-28 21:10:25] Iteration 24000/60000 | progress 40.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0008s | iter_time=0.0008s
[2025-09-28 21:10:31] Iteration 30000/60000 | progress 50.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0008s | iter_time=0.0008s
[2025-09-28 21:10:36] Iteration 36000/60000 | progress 60.0% | value=0.000000 | sample_time=0.0001s | chain_time=0.0010s | iter_time=0.0011s
[2025-09-28 21:10:42] Iteration 42000/60000 | progress 70.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0008s | iter_time=0.0008s
[2025-09-28 21:10:47] Iteration 48000/60000 | progress 80.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0008s | iter_time=0.0008s
[2025-09-28 21:10:52] Iteration 54000/60000 | progress 90.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0010s | iter_time=0.0010s
[2025-09-28 21:10:58] Iteration 60000/60000 | progress 100.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0010s | iter_time=0.0011s
[2025-09-28 21:10:58] Completed run in 54.8386 seconds, estimate=0.559659375
