[2025-09-28 21:43:17] Starting CBNE base run
[2025-09-28 21:43:17] Graph: ../../../quantinuum/CBNE/graphs/Graph-3.graphml
[2025-09-28 21:43:17] Spectral gap: 0.3333333333333333
[2025-09-28 21:43:17] Dimension (k): 2
[2025-09-28 21:43:17] One norm: 1.3333333333333333
[2025-09-28 21:43:17] Walk length (z): 12
[2025-09-28 21:43:17] Planned samples: 29810
[2025-09-28 21:43:17] Seed set to 987
[2025-09-28 21:43:23] Iteration 2981/29810 | progress 10.0% | value=0.000000 | sample_time=0.0001s | chain_time=0.0020s | iter_time=0.0021s
[2025-09-28 21:43:28] Iteration 5962/29810 | progress 20.0% | value=0.000000 | sample_time=0.0001s | chain_time=0.0016s | iter_time=0.0017s
[2025-09-28 21:43:34] Iteration 8943/29810 | progress 30.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0017s | iter_time=0.0017s
[2025-09-28 21:43:39] Iteration 11924/29810 | progress 40.0% | value=0.000000 | sample_time=0.0001s | chain_time=0.0017s | iter_time=0.0017s
[2025-09-28 21:43:45] Iteration 14905/29810 | progress 50.0% | value=0.000000 | sample_time=0.0001s | chain_time=0.0017s | iter_time=0.0017s
[2025-09-28 21:43:51] Iteration 17886/29810 | progress 60.0% | value=-31.569292 | sample_time=0.0000s | chain_time=0.0022s | iter_time=0.0023s
[2025-09-28 21:43:56] Iteration 20867/29810 | progress 70.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0016s | iter_time=0.0017s
[2025-09-28 21:44:02] Iteration 23848/29810 | progress 80.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0017s | iter_time=0.0018s
[2025-09-28 21:44:07] Iteration 26829/29810 | progress 90.0% | value=31.569292 | sample_time=0.0000s | chain_time=0.0016s | iter_time=0.0017s
[2025-09-28 21:44:13] Iteration 29810/29810 | progress 100.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0018s | iter_time=0.0018s
[2025-09-28 21:44:13] Completed run in 55.8681 seconds, estimate=0.23616075377182746
