[2025-09-28 21:47:40] Starting CBNE base run
[2025-09-28 21:47:40] Graph: ../../../quantinuum/CBNE/graphs/Graph-3.graphml
[2025-09-28 21:47:40] Spectral gap: 0.3333333333333333
[2025-09-28 21:47:40] Dimension (k): 2
[2025-09-28 21:47:40] One norm: 1.3333333333333333
[2025-09-28 21:47:40] Walk length (z): 8
[2025-09-28 21:47:40] Planned samples: 5000
[2025-09-28 21:47:40] Seed set to 456
[2025-09-28 21:47:41] Iteration 500/5000 | progress 10.0% | value=0.000000 | sample_time=0.0001s | chain_time=0.0014s | iter_time=0.0015s
[2025-09-28 21:47:42] Iteration 1000/5000 | progress 20.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0012s | iter_time=0.0013s
[2025-09-28 21:47:42] Iteration 1500/5000 | progress 30.0% | value=0.000000 | sample_time=0.0001s | chain_time=0.0013s | iter_time=0.0013s
[2025-09-28 21:47:43] Iteration 2000/5000 | progress 40.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0011s | iter_time=0.0011s
[2025-09-28 21:47:44] Iteration 2500/5000 | progress 50.0% | value=0.000000 | sample_time=0.0002s | chain_time=0.0012s | iter_time=0.0014s
[2025-09-28 21:47:44] Iteration 3000/5000 | progress 60.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0011s | iter_time=0.0012s
[2025-09-28 21:47:45] Iteration 3500/5000 | progress 70.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0011s | iter_time=0.0012s
[2025-09-28 21:47:45] Iteration 4000/5000 | progress 80.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0012s | iter_time=0.0012s
[2025-09-28 21:47:46] Iteration 4500/5000 | progress 90.0% | value=0.000000 | sample_time=0.0001s | chain_time=0.0011s | iter_time=0.0012s
[2025-09-28 21:47:47] Iteration 5000/5000 | progress 100.0% | value=0.000000 | sample_time=0.0003s | chain_time=0.0012s | iter_time=0.0016s
[2025-09-28 21:47:47] Completed run in 6.4072 seconds, estimate=0.3236345679012339
