[2025-09-29 06:30:38] Starting CBNE base run
[2025-09-29 06:30:38] Graph: /Volumes/PData/Data/Dev/Github/Repos/phd3/cbne/local/Torch_CBNE/torch_cbne/sample_graphs/quantinuum/Graph-2.graphml
[2025-09-29 06:30:38] Spectral gap: 0.5
[2025-09-29 06:30:38] Dimension (k): 1
[2025-09-29 06:30:38] One norm: 1.5
[2025-09-29 06:30:38] Walk length (z): 8
[2025-09-29 06:30:38] Planned samples: 24000
[2025-09-29 06:30:38] Seed set to 987
[2025-09-29 06:30:40] Iteration 2400/24000 | progress 10.0% | value=0.000000 | sample_time=0.0001s | chain_time=0.0010s | iter_time=0.0010s
[2025-09-29 06:30:43] Iteration 4800/24000 | progress 20.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0009s | iter_time=0.0010s
[2025-09-29 06:30:46] Iteration 7200/24000 | progress 30.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0010s | iter_time=0.0010s
[2025-09-29 06:30:48] Iteration 9600/24000 | progress 40.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0010s | iter_time=0.0011s
[2025-09-29 06:30:51] Iteration 12000/24000 | progress 50.0% | value=0.000000 | sample_time=0.0001s | chain_time=0.0011s | iter_time=0.0012s
[2025-09-29 06:30:54] Iteration 14400/24000 | progress 60.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0010s | iter_time=0.0010s
[2025-09-29 06:30:56] Iteration 16800/24000 | progress 70.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0010s | iter_time=0.0010s
[2025-09-29 06:30:59] Iteration 19200/24000 | progress 80.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0011s | iter_time=0.0011s
[2025-09-29 06:31:02] Iteration 21600/24000 | progress 90.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0010s | iter_time=0.0010s
[2025-09-29 06:31:04] Iteration 24000/24000 | progress 100.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0010s | iter_time=0.0011s
[2025-09-29 06:31:04] Completed run in 26.5537 seconds, estimate=0.64072265625
