[2025-09-29 06:29:45] Starting CBNE base run
[2025-09-29 06:29:45] Graph: /Volumes/PData/Data/Dev/Github/Repos/phd3/cbne/local/Torch_CBNE/torch_cbne/sample_graphs/quantinuum/Graph-2.graphml
[2025-09-29 06:29:45] Spectral gap: 0.5
[2025-09-29 06:29:45] Dimension (k): 1
[2025-09-29 06:29:45] One norm: 1.5
[2025-09-29 06:29:45] Walk length (z): 8
[2025-09-29 06:29:45] Planned samples: 24000
[2025-09-29 06:29:45] Seed set to 678
[2025-09-29 06:29:48] Iteration 2400/24000 | progress 10.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0010s | iter_time=0.0011s
[2025-09-29 06:29:50] Iteration 4800/24000 | progress 20.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0009s | iter_time=0.0010s
[2025-09-29 06:29:53] Iteration 7200/24000 | progress 30.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0009s | iter_time=0.0010s
[2025-09-29 06:29:56] Iteration 9600/24000 | progress 40.0% | value=25.628906 | sample_time=0.0000s | chain_time=0.0010s | iter_time=0.0010s
[2025-09-29 06:29:58] Iteration 12000/24000 | progress 50.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0010s | iter_time=0.0010s
[2025-09-29 06:30:01] Iteration 14400/24000 | progress 60.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0010s | iter_time=0.0010s
[2025-09-29 06:30:04] Iteration 16800/24000 | progress 70.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0011s | iter_time=0.0011s
[2025-09-29 06:30:06] Iteration 19200/24000 | progress 80.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0009s | iter_time=0.0010s
[2025-09-29 06:30:09] Iteration 21600/24000 | progress 90.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0011s | iter_time=0.0011s
[2025-09-29 06:30:11] Iteration 24000/24000 | progress 100.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0011s | iter_time=0.0011s
[2025-09-29 06:30:11] Completed run in 26.2743 seconds, estimate=0.55529296875
