[2025-09-29 06:32:08] Starting CBNE base run
[2025-09-29 06:32:08] Graph: /Volumes/PData/Data/Dev/Github/Repos/phd3/cbne/local/Torch_CBNE/torch_cbne/sample_graphs/quantinuum/Graph-1.graphml
[2025-09-29 06:32:08] Spectral gap: 0.5
[2025-09-29 06:32:08] Dimension (k): 1
[2025-09-29 06:32:08] One norm: 1.3333333333333333
[2025-09-29 06:32:08] Walk length (z): 6
[2025-09-29 06:32:08] Planned samples: 60000
[2025-09-29 06:32:08] Seed set to 345
[2025-09-29 06:32:13] Iteration 6000/60000 | progress 10.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0006s | iter_time=0.0007s
[2025-09-29 06:32:17] Iteration 12000/60000 | progress 20.0% | value=0.000000 | sample_time=0.0001s | chain_time=0.0007s | iter_time=0.0008s
[2025-09-29 06:32:22] Iteration 18000/60000 | progress 30.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0006s | iter_time=0.0006s
[2025-09-29 06:32:26] Iteration 24000/60000 | progress 40.0% | value=5.618656 | sample_time=0.0000s | chain_time=0.0006s | iter_time=0.0006s
[2025-09-29 06:32:30] Iteration 30000/60000 | progress 50.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0007s | iter_time=0.0007s
[2025-09-29 06:32:35] Iteration 36000/60000 | progress 60.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0006s | iter_time=0.0006s
[2025-09-29 06:32:39] Iteration 42000/60000 | progress 70.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0006s | iter_time=0.0006s
[2025-09-29 06:32:44] Iteration 48000/60000 | progress 80.0% | value=5.618656 | sample_time=0.0000s | chain_time=0.0007s | iter_time=0.0007s
[2025-09-29 06:32:48] Iteration 54000/60000 | progress 90.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0006s | iter_time=0.0006s
[2025-09-29 06:32:52] Iteration 60000/60000 | progress 100.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0006s | iter_time=0.0006s
[2025-09-29 06:32:52] Completed run in 44.1496 seconds, estimate=0.4505225422954263
