[2025-09-29 06:30:40] Starting CBNE base run
[2025-09-29 06:30:40] Graph: /Volumes/PData/Data/Dev/Github/Repos/phd3/cbne/local/Torch_CBNE/torch_cbne/sample_graphs/quantinuum/Graph-1.graphml
[2025-09-29 06:30:40] Spectral gap: 0.5
[2025-09-29 06:30:40] Dimension (k): 1
[2025-09-29 06:30:40] One norm: 1.3333333333333333
[2025-09-29 06:30:40] Walk length (z): 6
[2025-09-29 06:30:40] Planned samples: 60000
[2025-09-29 06:30:40] Seed set to 123
[2025-09-29 06:30:44] Iteration 6000/60000 | progress 10.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0007s | iter_time=0.0007s
[2025-09-29 06:30:49] Iteration 12000/60000 | progress 20.0% | value=0.000000 | sample_time=0.0001s | chain_time=0.0006s | iter_time=0.0006s
[2025-09-29 06:30:53] Iteration 18000/60000 | progress 30.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0007s | iter_time=0.0007s
[2025-09-29 06:30:58] Iteration 24000/60000 | progress 40.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0006s | iter_time=0.0006s
[2025-09-29 06:31:02] Iteration 30000/60000 | progress 50.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0006s | iter_time=0.0006s
[2025-09-29 06:31:06] Iteration 36000/60000 | progress 60.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0006s | iter_time=0.0006s
[2025-09-29 06:31:11] Iteration 42000/60000 | progress 70.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0007s | iter_time=0.0007s
[2025-09-29 06:31:15] Iteration 48000/60000 | progress 80.0% | value=0.000000 | sample_time=0.0001s | chain_time=0.0007s | iter_time=0.0007s
[2025-09-29 06:31:20] Iteration 54000/60000 | progress 90.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0006s | iter_time=0.0006s
[2025-09-29 06:31:24] Iteration 60000/60000 | progress 100.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0006s | iter_time=0.0006s
[2025-09-29 06:31:24] Completed run in 44.1863 seconds, estimate=0.44593397347969566
