[2025-09-28 20:31:37] Starting CBNE base run
[2025-09-28 20:31:37] Graph: /Volumes/PData/Data/Users/kn/Data/Dev/Github/Repos/phd3/cbne/quantinuum/CBNE/graphs/Graph-1.graphml
[2025-09-28 20:31:37] Spectral gap: 0.5
[2025-09-28 20:31:37] Dimension (k): 1
[2025-09-28 20:31:37] One norm: 1.3333333333333333
[2025-09-28 20:31:37] Walk length (z): 3
[2025-09-28 20:31:37] Planned samples: 3000
[2025-09-28 20:31:37] Seed set to 123
[2025-09-28 20:31:37] Iteration 300/3000 | progress 10.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0003s | iter_time=0.0004s
[2025-09-28 20:31:37] Iteration 600/3000 | progress 20.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0003s | iter_time=0.0003s
[2025-09-28 20:31:37] Iteration 900/3000 | progress 30.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0004s | iter_time=0.0004s
[2025-09-28 20:31:37] Iteration 1200/3000 | progress 40.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0004s | iter_time=0.0004s
[2025-09-28 20:31:37] Iteration 1500/3000 | progress 50.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0003s | iter_time=0.0004s
[2025-09-28 20:31:38] Iteration 1800/3000 | progress 60.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0003s | iter_time=0.0003s
[2025-09-28 20:31:38] Iteration 2100/3000 | progress 70.0% | value=2.370370 | sample_time=0.0000s | chain_time=0.0003s | iter_time=0.0004s
[2025-09-28 20:31:38] Iteration 2400/3000 | progress 80.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0005s | iter_time=0.0005s
[2025-09-28 20:31:38] Iteration 2700/3000 | progress 90.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0003s | iter_time=0.0004s
[2025-09-28 20:31:38] Iteration 3000/3000 | progress 100.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0003s | iter_time=0.0003s
[2025-09-28 20:31:38] Completed run in 1.2641 seconds, estimate=0.4890864197530878
