[2025-09-29 05:53:39] Starting CBNE base run
[2025-09-29 05:53:39] Graph: /Volumes/PData/Data/Users/kn/Data/Dev/Github/Repos/phd3/cbne/local/Torch_CBNE/torch_cbne/../../../quantinuum/CBNE/graphs/Graph-4.graphml
[2025-09-29 05:53:39] Spectral gap: 0.3333333333333333
[2025-09-29 05:53:39] Dimension (k): 2
[2025-09-29 05:53:39] One norm: 1.5
[2025-09-29 05:53:39] Walk length (z): 8
[2025-09-29 05:53:39] Planned samples: 23848
[2025-09-29 05:53:39] Seed set to 789
[2025-09-29 05:53:42] Iteration 2384/23848 | progress 10.0% | value=0.000000 | sample_time=0.0001s | chain_time=0.0012s | iter_time=0.0013s
[2025-09-29 05:53:45] Iteration 4768/23848 | progress 20.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0012s | iter_time=0.0012s
[2025-09-29 05:53:49] Iteration 7152/23848 | progress 30.0% | value=25.628906 | sample_time=0.0000s | chain_time=0.0012s | iter_time=0.0012s
[2025-09-29 05:53:52] Iteration 9536/23848 | progress 40.0% | value=0.000000 | sample_time=0.0002s | chain_time=0.0012s | iter_time=0.0014s
[2025-09-29 05:53:55] Iteration 11920/23848 | progress 50.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0012s | iter_time=0.0013s
[2025-09-29 05:53:58] Iteration 14304/23848 | progress 60.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0012s | iter_time=0.0012s
[2025-09-29 05:54:02] Iteration 16688/23848 | progress 70.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0012s | iter_time=0.0012s
[2025-09-29 05:54:05] Iteration 19072/23848 | progress 80.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0012s | iter_time=0.0012s
[2025-09-29 05:54:08] Iteration 21456/23848 | progress 90.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0012s | iter_time=0.0013s
[2025-09-29 05:54:11] Iteration 23840/23848 | progress 100.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0012s | iter_time=0.0012s
[2025-09-29 05:54:11] Iteration 23848/23848 | progress 100.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0012s | iter_time=0.0013s
[2025-09-29 05:54:11] Completed run in 32.4092 seconds, estimate=0.43202030830677624
