[2025-09-29 06:35:13] Starting CBNE base run
[2025-09-29 06:35:13] Graph: /Volumes/PData/Data/Dev/Github/Repos/phd3/cbne/local/Torch_CBNE/torch_cbne/sample_graphs/quantinuum/Graph-3.graphml
[2025-09-29 06:35:13] Spectral gap: 0.3333333333333333
[2025-09-29 06:35:13] Dimension (k): 2
[2025-09-29 06:35:13] One norm: 1.3333333333333333
[2025-09-29 06:35:13] Walk length (z): 12
[2025-09-29 06:35:13] Planned samples: 35400
[2025-09-29 06:35:13] Seed set to 345
[2025-09-29 06:35:19] Iteration 3540/35400 | progress 10.0% | value=31.569292 | sample_time=0.0000s | chain_time=0.0017s | iter_time=0.0017s
[2025-09-29 06:35:25] Iteration 7080/35400 | progress 20.0% | value=0.000000 | sample_time=0.0001s | chain_time=0.0015s | iter_time=0.0015s
[2025-09-29 06:35:31] Iteration 10620/35400 | progress 30.0% | value=0.000000 | sample_time=0.0001s | chain_time=0.0015s | iter_time=0.0016s
[2025-09-29 06:35:37] Iteration 14160/35400 | progress 40.0% | value=0.000000 | sample_time=0.0001s | chain_time=0.0019s | iter_time=0.0020s
[2025-09-29 06:35:43] Iteration 17700/35400 | progress 50.0% | value=0.000000 | sample_time=0.0001s | chain_time=0.0016s | iter_time=0.0017s
[2025-09-29 06:35:49] Iteration 21240/35400 | progress 60.0% | value=0.000000 | sample_time=0.0001s | chain_time=0.0017s | iter_time=0.0018s
[2025-09-29 06:35:55] Iteration 24780/35400 | progress 70.0% | value=-31.569292 | sample_time=0.0000s | chain_time=0.0017s | iter_time=0.0017s
[2025-09-29 06:36:01] Iteration 28320/35400 | progress 80.0% | value=0.000000 | sample_time=0.0001s | chain_time=0.0017s | iter_time=0.0018s
[2025-09-29 06:36:08] Iteration 31860/35400 | progress 90.0% | value=0.000000 | sample_time=0.0000s | chain_time=0.0015s | iter_time=0.0015s
[2025-09-29 06:36:14] Iteration 35400/35400 | progress 100.0% | value=0.000000 | sample_time=0.0001s | chain_time=0.0015s | iter_time=0.0015s
[2025-09-29 06:36:14] Completed run in 60.7588 seconds, estimate=0.3772262832945518
